st_X,st_Y,RUTA,TIPO,LONGITUD,spjoin_rif
-85.61630863,11.18473558,1,PRIMARIA,48.75,0
-85.61699586,11.18503936,1,PRIMARIA,48.75,0
-85.61819805,11.18530842,1,PRIMARIA,48.75,0
-85.61867923,11.18578248,1,PRIMARIA,48.75,0
-85.6198493,11.18720577,1,PRIMARIA,48.75,0
-85.6217413,11.18937414,1,PRIMARIA,48.75,0
-85.62298074,11.19130632,1,PRIMARIA,48.75,0
-85.62298209,11.19212097,1,PRIMARIA,48.75,0
-85.62274304,11.19286858,1,PRIMARIA,48.75,0
-85.6221956,11.19385436,1,PRIMARIA,48.75,0
-85.62157931,11.19494214,1,PRIMARIA,48.75,0
-85.62113462,11.1959615,1,PRIMARIA,48.75,0
-85.61990246,11.19823879,1,PRIMARIA,48.75,0
-85.61877293,11.20027847,1,PRIMARIA,48.75,0
-85.61791708,11.20187585,1,PRIMARIA,48.75,0
-85.61716424,11.20320163,1,PRIMARIA,48.75,0
-85.61644502,11.20422181,1,PRIMARIA,48.75,0
-85.61503938,11.20551486,1,PRIMARIA,48.75,0
-85.6135996,11.20711376,1,PRIMARIA,48.75,0
-85.61209076,11.20827148,1,PRIMARIA,48.75,0
-85.61130289,11.20932566,1,PRIMARIA,48.75,0
-85.61085782,11.21014154,1,PRIMARIA,48.75,0
-85.61085904,11.21068445,1,PRIMARIA,48.75,0
-85.61106678,11.21190626,1,PRIMARIA,48.75,0
-85.61126246,11.2127776,1,PRIMARIA,48.75,0
-85.61153871,11.2136934,1,PRIMARIA,48.75,0
-85.61174607,11.21457576,1,PRIMARIA,48.75,0
-85.61202247,11.21552556,1,PRIMARIA,48.75,0
